id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste
501753,Company_162,2020-12-15,2021-01-24,2021-02-01,10491,8038,2453
501754,Company_162,2022-01-02,2022-03-24,2022-10-07,16711,14724,1987
501755,Company_162,2022-03-07,2022-05-31,2022-08-11,11901,6280,5621
501756,Company_162,2021-12-22,2022-01-02,2022-06-07,2384,2159,225
501757,Company_162,2024-01-27,2024-03-26,2024-06-08,24524,5078,19446
501758,Company_162,2021-01-18,2021-04-22,2021-04-30,22409,3904,18505
501759,Company_162,2022-04-22,2022-08-07,2022-10-14,11061,3434,7627
501760,Company_162,2023-01-01,2023-01-22,2023-03-22,12046,10773,1273
501761,Company_163,2021-05-09,2021-08-29,2021-12-08,6355,1247,5108
501762,Company_163,2020-11-03,2021-01-29,2021-06-04,7081,2087,4994
501763,Company_163,2020-01-12,2020-02-08,2020-05-09,10255,7279,2976
501764,Company_163,2021-11-15,2022-02-18,2022-06-04,21556,9107,12449
501765,Company_163,2023-11-22,2024-01-28,2024-05-16,10367,7132,3235
501766,Company_163,2020-05-07,2020-08-16,2020-11-04,7483,3704,3779
501767,Company_163,2021-07-23,2021-08-20,2021-11-09,13702,8354,5348
501768,Company_163,2023-10-24,2023-12-07,2024-01-20,6707,1939,4768
501769,Company_163,2023-03-28,2023-05-20,2023-09-25,14073,4257,9816
501770,Company_163,2023-05-18,2023-09-09,2024-02-27,22215,7103,15112
501771,Company_163,2020-03-03,2020-05-05,2020-07-26,1654,484,1170
501772,Company_163,2022-04-01,2022-05-09,2022-11-04,14693,5205,9488
501773,Company_163,2023-02-08,2023-05-19,2023-11-28,5375,4773,602
501774,Company_163,2021-08-21,2021-11-26,2022-01-04,21839,7598,14241
501775,Company_163,2020-04-02,2020-07-03,2020-10-03,10388,91,10297
501776,Company_163,2023-11-07,2024-01-17,2024-06-06,24014,17875,6139
501777,Company_163,2021-11-29,2022-02-26,2022-03-11,22994,7328,15666
501778,Company_163,2023-08-20,2023-09-08,2024-03-01,23677,17991,5686
501779,Company_163,2020-07-18,2020-09-05,2020-10-07,10571,9838,733
501780,Company_164,2021-06-08,2021-07-24,2021-10-16,18022,13605,4417
501781,Company_164,2022-01-15,2022-02-18,2022-03-17,3177,528,2649
501782,Company_164,2023-11-27,2024-01-13,2024-07-12,5414,3549,1865
501783,Company_164,2021-10-09,2022-01-20,2022-03-26,10116,482,9634
501784,Company_165,2020-04-10,2020-05-29,2020-06-11,19297,860,18437
501785,Company_165,2020-01-23,2020-05-20,2020-09-20,4822,1758,3064
501786,Company_165,2023-09-30,2023-11-19,2024-05-15,4276,4190,86
501787,Company_165,2022-01-28,2022-02-23,2022-03-11,20522,7520,13002
501788,Company_165,2022-05-30,2022-07-18,2022-07-25,14533,7904,6629
501789,Company_165,2022-12-30,2023-04-28,2023-08-02,4840,2245,2595
501790,Company_165,2021-07-05,2021-10-22,2021-11-11,2399,1249,1150
501791,Company_165,2022-05-10,2022-07-27,2023-02-11,3735,1392,2343
501792,Company_165,2023-06-27,2023-07-15,2024-01-03,9210,2608,6602
501793,Company_165,2023-04-11,2023-07-10,2024-01-23,18225,4473,13752
501794,Company_165,2020-11-18,2021-01-10,2021-03-07,11587,6555,5032
501795,Company_165,2022-05-12,2022-07-14,2022-12-29,9325,7670,1655
501796,Company_165,2020-09-04,2020-11-16,2021-05-31,17600,5372,12228
501797,Company_165,2021-03-21,2021-05-15,2021-05-26,7061,6220,841
501798,Company_165,2023-11-20,2024-03-12,2024-06-24,7329,5401,1928
501799,Company_165,2021-02-09,2021-04-29,2021-09-24,12930,7562,5368
501800,Company_165,2022-07-31,2022-08-15,2023-01-06,5315,566,4749
501801,Company_166,2020-07-19,2020-10-10,2021-02-14,9180,4780,4400
501802,Company_166,2021-09-02,2021-12-22,2022-02-26,837,485,352
501803,Company_166,2023-04-21,2023-06-12,2023-06-17,3550,2345,1205
501804,Company_167,2023-10-23,2023-12-04,2024-03-01,6790,2148,4642
501805,Company_167,2022-07-04,2022-10-01,2023-03-26,23161,13271,9890
501806,Company_167,2020-04-04,2020-04-23,2020-07-07,1862,1817,45
501807,Company_167,2021-09-10,2021-10-03,2021-11-19,21619,7492,14127
501808,Company_167,2023-07-02,2023-09-29,2023-12-04,6225,3240,2985
501809,Company_167,2023-09-23,2023-10-18,2024-05-02,20480,11337,9143
501810,Company_167,2020-06-28,2020-10-10,2021-03-17,22836,19003,3833
501811,Company_167,2021-05-02,2021-07-04,2021-07-09,9847,8659,1188
501812,Company_167,2023-05-04,2023-05-20,2023-09-24,17254,15036,2218
501813,Company_167,2022-01-22,2022-05-20,2022-05-24,2930,1245,1685
501814,Company_167,2020-09-15,2020-10-13,2021-01-05,16040,14314,1726
501815,Company_167,2021-08-27,2021-10-12,2021-12-31,12340,7477,4863
501816,Company_167,2021-01-21,2021-04-19,2021-07-01,11863,5399,6464
501817,Company_167,2020-11-14,2020-12-19,2021-02-02,5183,2162,3021
501818,Company_167,2020-08-16,2020-12-11,2021-01-28,20350,66,20284
501819,Company_167,2020-11-03,2021-02-08,2021-08-19,16690,12075,4615
501820,Company_168,2023-01-04,2023-04-29,2023-09-10,10672,7794,2878
501821,Company_168,2023-01-10,2023-04-09,2023-04-11,18149,9490,8659
501822,Company_168,2020-05-19,2020-08-27,2020-09-22,12121,3352,8769
501823,Company_168,2021-09-09,2021-11-09,2022-03-09,15316,7268,8048
501824,Company_169,2020-09-01,2020-11-11,2021-04-21,21339,9354,11985
501825,Company_169,2022-05-21,2022-07-07,2022-09-26,13970,5620,8350
501826,Company_169,2020-08-11,2020-12-01,2021-05-30,18309,10328,7981
501827,Company_169,2022-10-01,2023-01-04,2023-03-19,11369,5896,5473
501828,Company_169,2021-07-04,2021-10-13,2022-02-03,16358,293,16065
501829,Company_169,2023-09-03,2023-12-13,2024-03-12,5355,2518,2837
501830,Company_169,2024-01-22,2024-04-05,2024-06-21,4792,458,4334
501831,Company_169,2022-03-27,2022-06-08,2022-12-05,12328,2602,9726
501832,Company_170,2022-05-17,2022-06-14,2022-08-31,13633,3576,10057
501833,Company_170,2020-09-17,2020-12-06,2020-12-31,11393,2939,8454
501834,Company_170,2020-12-14,2020-12-30,2021-01-16,16062,1374,14688
501835,Company_170,2020-08-28,2020-11-08,2021-03-15,12297,1314,10983
501836,Company_170,2023-01-26,2023-05-05,2023-07-07,6287,1443,4844
501837,Company_170,2020-12-31,2021-03-20,2021-05-12,1795,524,1271
501838,Company_170,2022-01-30,2022-05-06,2022-06-26,24429,10082,14347
501839,Company_170,2023-12-20,2024-03-08,2024-06-25,22892,11002,11890
501840,Company_170,2021-06-08,2021-09-19,2021-12-07,7245,1860,5385
501841,Company_170,2021-07-18,2021-10-04,2021-11-29,16258,11553,4705
501842,Company_170,2023-06-23,2023-07-26,2023-12-14,10707,10292,415
501843,Company_170,2021-09-04,2021-10-21,2021-12-16,9465,7336,2129
501844,Company_170,2022-02-23,2022-04-15,2022-07-15,16710,13045,3665
501845,Company_170,2020-03-02,2020-04-26,2020-09-09,19335,17674,1661
501846,Company_170,2023-11-02,2024-02-23,2024-05-31,4170,2349,1821
501847,Company_170,2022-01-20,2022-03-22,2022-04-06,9722,3621,6101
501848,Company_171,2022-12-05,2022-12-29,2023-04-11,20982,16443,4539
501849,Company_171,2023-01-03,2023-02-28,2023-05-26,6881,2980,3901
501850,Company_172,2020-06-01,2020-09-04,2020-10-22,18431,1722,16709
501851,Company_172,2023-02-07,2023-05-02,2023-09-26,17424,14867,2557
501852,Company_172,2022-07-21,2022-09-08,2023-02-09,3459,202,3257
501853,Company_172,2023-04-03,2023-06-30,2023-10-06,18602,16936,1666
501854,Company_172,2022-09-02,2022-11-21,2022-12-24,2377,86,2291
501855,Company_172,2022-02-18,2022-06-09,2022-12-14,18442,9927,8515
501856,Company_172,2022-08-02,2022-10-02,2022-12-09,1266,1245,21
501857,Company_173,2020-11-30,2021-01-13,2021-07-01,19958,18309,1649
501858,Company_173,2022-07-30,2022-10-20,2022-10-22,16699,686,16013
501859,Company_173,2020-03-03,2020-06-24,2020-09-08,9616,3893,5723
501860,Company_173,2021-07-23,2021-08-16,2021-12-28,17128,2375,14753
501861,Company_173,2022-02-06,2022-05-11,2022-11-20,3967,3456,511
501862,Company_173,2020-12-15,2021-03-22,2021-08-11,22634,13024,9610
501863,Company_173,2021-08-14,2021-11-17,2022-04-28,24630,17035,7595
501864,Company_173,2021-06-13,2021-07-13,2021-11-21,2832,2424,408
501865,Company_173,2021-04-18,2021-04-28,2021-10-31,15594,7350,8244
501866,Company_173,2020-11-30,2021-01-26,2021-04-03,23928,9085,14843
501867,Company_173,2024-01-10,2024-04-23,2024-08-03,19008,17676,1332
501868,Company_173,2020-12-15,2021-03-13,2021-07-05,14448,2962,11486
501869,Company_173,2023-03-27,2023-06-26,2023-08-15,18845,12832,6013
501870,Company_173,2022-04-04,2022-05-19,2022-09-29,11070,10341,729
501871,Company_173,2022-10-22,2023-01-12,2023-05-09,9677,45,9632
501872,Company_174,2022-10-20,2022-12-08,2023-04-21,10302,5848,4454
501873,Company_174,2021-02-25,2021-05-07,2021-08-07,13406,7095,6311
501874,Company_174,2023-01-18,2023-04-30,2023-11-03,23751,9273,14478
501875,Company_174,2021-10-19,2022-01-09,2022-04-08,7663,3187,4476
501876,Company_175,2020-01-14,2020-03-29,2020-07-11,10999,4089,6910
501877,Company_175,2020-11-17,2021-01-12,2021-05-04,22977,14435,8542
501878,Company_175,2023-03-09,2023-05-27,2023-10-03,3601,2578,1023
501879,Company_175,2021-07-25,2021-10-10,2022-01-29,22609,3816,18793
501880,Company_175,2021-03-08,2021-03-30,2021-04-29,21788,5076,16712
501881,Company_175,2022-05-16,2022-07-16,2022-09-24,1585,89,1496
501882,Company_175,2022-10-01,2022-11-07,2023-03-13,17827,11743,6084
501883,Company_175,2022-03-29,2022-07-17,2022-11-08,15443,10384,5059
501884,Company_175,2020-02-05,2020-04-04,2020-08-28,17497,12119,5378
501885,Company_175,2022-04-01,2022-05-02,2022-09-25,20211,3281,16930
501886,Company_175,2021-04-19,2021-06-03,2021-07-22,17267,8167,9100
501887,Company_175,2021-07-24,2021-10-02,2021-10-12,14355,5397,8958
501888,Company_175,2021-12-08,2022-02-14,2022-06-08,17878,15737,2141
501889,Company_175,2021-12-10,2022-03-29,2022-09-02,2773,2684,89
501890,Company_175,2021-08-29,2021-09-08,2021-09-28,12415,6431,5984
501891,Company_175,2022-07-05,2022-08-15,2022-10-17,9567,6540,3027
501892,Company_175,2022-11-24,2022-12-09,2023-04-14,9698,5997,3701
501893,Company_176,2022-08-09,2022-10-10,2023-01-19,18454,9288,9166
501894,Company_176,2020-11-26,2021-02-08,2021-08-14,4411,3654,757
501895,Company_176,2024-01-24,2024-02-22,2024-07-22,13447,2254,11193
501896,Company_176,2023-06-24,2023-09-16,2024-03-31,12007,10346,1661
501897,Company_176,2022-02-10,2022-05-01,2022-09-26,17741,8376,9365
501898,Company_176,2020-07-02,2020-09-10,2021-03-04,4066,3324,742
501899,Company_176,2023-06-20,2023-09-23,2023-12-28,17859,10345,7514
501900,Company_176,2023-01-17,2023-02-27,2023-07-30,1915,1894,21
501901,Company_177,2022-05-23,2022-06-22,2022-11-21,21114,6177,14937
501902,Company_177,2023-03-24,2023-07-16,2023-10-06,12871,11984,887
501903,Company_177,2020-03-26,2020-04-11,2020-09-10,11566,11206,360
501904,Company_177,2023-12-22,2024-04-05,2024-09-09,11473,9771,1702
501905,Company_177,2023-12-15,2024-03-02,2024-09-13,8051,7798,253
501906,Company_177,2020-08-26,2020-11-19,2021-03-19,1042,26,1016
501907,Company_177,2021-03-28,2021-06-10,2021-09-30,12614,8356,4258
501908,Company_177,2023-10-18,2023-11-22,2024-04-22,18679,4350,14329
501909,Company_177,2023-10-11,2024-01-25,2024-05-21,24564,8348,16216
501910,Company_177,2021-09-17,2021-09-30,2021-10-02,9827,2835,6992
501911,Company_177,2021-05-30,2021-06-27,2021-07-24,2569,56,2513
501912,Company_177,2022-12-11,2023-01-10,2023-04-28,7835,6913,922
501913,Company_177,2023-01-18,2023-03-30,2023-10-05,8202,5427,2775
501914,Company_177,2021-08-15,2021-10-22,2022-01-25,1277,726,551
501915,Company_177,2020-08-18,2020-11-11,2020-12-29,10765,109,10656
501916,Company_177,2022-04-05,2022-05-14,2022-09-11,9499,4073,5426
501917,Company_177,2023-07-23,2023-10-23,2024-02-08,10859,9309,1550
501918,Company_178,2021-02-17,2021-04-08,2021-04-27,21393,2242,19151
501919,Company_178,2020-11-16,2021-03-07,2021-07-16,10432,3149,7283
501920,Company_178,2020-04-09,2020-05-07,2020-07-26,8596,1759,6837
501921,Company_178,2020-04-25,2020-05-31,2020-11-02,1870,545,1325
501922,Company_178,2021-04-28,2021-07-23,2021-10-01,14409,12129,2280
501923,Company_179,2021-12-17,2022-01-08,2022-06-11,19877,11917,7960
501924,Company_179,2023-11-29,2024-03-21,2024-09-08,1468,815,653
501925,Company_179,2020-12-15,2021-02-11,2021-05-28,22284,3183,19101
501926,Company_179,2021-01-07,2021-03-24,2021-09-07,20837,2585,18252
501927,Company_179,2022-03-13,2022-05-18,2022-11-11,23474,23348,126
501928,Company_179,2021-04-11,2021-08-05,2022-02-16,11236,6593,4643
501929,Company_179,2022-04-24,2022-07-28,2022-10-30,20357,7439,12918
501930,Company_179,2022-09-29,2023-01-13,2023-02-15,18603,18581,22
501931,Company_179,2022-01-03,2022-04-30,2022-10-14,20423,2167,18256
501932,Company_179,2021-04-17,2021-07-11,2022-01-17,17620,11108,6512
501933,Company_179,2020-04-06,2020-07-23,2020-10-08,8717,932,7785
501934,Company_179,2021-12-02,2022-02-10,2022-08-16,10347,4593,5754
501935,Company_179,2021-07-30,2021-10-13,2022-04-01,12613,1616,10997
501936,Company_179,2020-01-16,2020-04-19,2020-05-21,15511,6022,9489
501937,Company_180,2021-04-05,2021-04-20,2021-09-19,5705,2740,2965
501938,Company_180,2021-05-30,2021-08-08,2021-11-20,7780,749,7031
501939,Company_180,2020-03-31,2020-04-27,2020-10-06,20464,6918,13546
501940,Company_180,2020-08-27,2020-11-17,2021-03-13,22682,16440,6242
501941,Company_180,2020-06-14,2020-10-10,2020-11-09,6946,6692,254
501942,Company_180,2022-10-14,2023-02-09,2023-02-25,18194,6256,11938
501943,Company_180,2022-08-27,2022-11-09,2023-04-11,7367,2950,4417
501944,Company_180,2023-06-09,2023-09-22,2023-10-25,19405,603,18802
501945,Company_180,2022-08-29,2022-11-25,2023-01-28,16610,4561,12049
501946,Company_180,2022-11-02,2023-02-03,2023-05-26,4957,350,4607
501947,Company_181,2021-01-10,2021-01-31,2021-05-10,13826,12017,1809
501948,Company_181,2020-07-25,2020-08-25,2021-03-06,24070,6439,17631
501949,Company_181,2020-09-15,2020-09-26,2021-01-13,16675,4481,12194
501950,Company_181,2021-10-04,2021-11-29,2022-05-18,13553,12564,989
501951,Company_181,2021-06-12,2021-09-22,2022-01-24,14256,13485,771
501952,Company_181,2022-08-28,2022-11-12,2023-03-30,22647,21288,1359
501953,Company_181,2024-01-09,2024-03-20,2024-03-31,949,899,50
501954,Company_181,2023-05-08,2023-05-20,2023-11-05,13657,392,13265
501955,Company_181,2022-05-07,2022-07-09,2022-08-03,18316,18120,196
501956,Company_181,2021-02-02,2021-03-27,2021-09-18,1720,689,1031
501957,Company_181,2023-05-23,2023-07-09,2023-12-11,16310,4291,12019
501958,Company_181,2023-06-25,2023-09-04,2024-02-04,16983,3023,13960
501959,Company_181,2021-03-09,2021-06-15,2021-12-09,8496,7343,1153
501960,Company_181,2021-06-12,2021-07-15,2022-01-12,14717,7695,7022
501961,Company_181,2021-10-11,2021-11-05,2022-04-06,15858,7577,8281
501962,Company_181,2024-01-16,2024-03-26,2024-07-24,23962,19290,4672
501963,Company_181,2024-01-20,2024-02-12,2024-03-28,14422,12749,1673
501964,Company_181,2020-01-24,2020-05-06,2020-07-06,14049,927,13122
501965,Company_182,2023-09-11,2023-10-06,2024-01-28,14382,3029,11353
501966,Company_182,2022-04-08,2022-05-21,2022-09-14,17172,9363,7809
501967,Company_182,2023-04-08,2023-07-09,2023-08-29,24094,17171,6923
501968,Company_182,2021-08-14,2021-10-15,2022-03-26,4720,1234,3486
501969,Company_182,2022-12-04,2023-01-12,2023-04-12,13087,567,12520
501970,Company_182,2021-11-09,2022-02-15,2022-06-15,17367,10998,6369
501971,Company_182,2021-03-25,2021-04-21,2021-10-22,23411,16064,7347
501972,Company_182,2022-03-21,2022-04-26,2022-08-15,16298,1384,14914
501973,Company_182,2023-10-20,2023-12-23,2024-03-20,17731,6168,11563
501974,Company_182,2023-05-29,2023-06-14,2023-08-18,14256,12086,2170
501975,Company_182,2023-09-01,2023-10-07,2024-04-02,8199,6410,1789
501976,Company_182,2022-12-01,2023-01-14,2023-06-26,22145,8044,14101
501977,Company_183,2023-05-23,2023-07-13,2023-07-13,23266,21114,2152
501978,Company_183,2023-10-11,2023-10-30,2024-01-16,24350,11695,12655
501979,Company_183,2022-05-01,2022-06-05,2022-12-11,16037,12494,3543
501980,Company_183,2020-05-23,2020-07-24,2020-09-12,8503,2016,6487
501981,Company_183,2022-01-25,2022-05-17,2022-08-06,18522,13510,5012
501982,Company_183,2022-10-21,2022-11-15,2022-12-09,21781,10347,11434
501983,Company_183,2023-10-31,2023-12-23,2024-03-24,20854,16940,3914
501984,Company_183,2020-06-12,2020-07-06,2020-11-25,1857,848,1009
501985,Company_183,2020-06-16,2020-09-03,2020-09-26,18744,12709,6035
501986,Company_183,2023-12-20,2024-01-22,2024-05-31,10031,93,9938
501987,Company_183,2021-09-17,2021-11-24,2022-06-06,23769,1168,22601
501988,Company_184,2022-02-05,2022-04-24,2022-05-27,20408,13124,7284
501989,Company_184,2023-05-01,2023-05-26,2023-08-14,10601,8787,1814
501990,Company_184,2021-03-24,2021-05-30,2021-11-09,1616,1080,536
501991,Company_184,2022-01-21,2022-05-11,2022-07-20,19112,637,18475
501992,Company_184,2023-12-09,2024-03-22,2024-04-22,18218,9460,8758
501993,Company_184,2020-02-25,2020-03-10,2020-03-25,2950,1051,1899
501994,Company_184,2021-12-25,2022-01-30,2022-02-25,15850,10638,5212
501995,Company_184,2023-01-06,2023-05-02,2023-10-04,15431,1955,13476
501996,Company_185,2020-11-14,2020-11-27,2021-04-11,12728,7730,4998
501997,Company_185,2023-01-18,2023-04-27,2023-09-03,4946,2247,2699
501998,Company_185,2023-05-15,2023-08-27,2024-01-09,6284,6206,78
501999,Company_185,2021-07-10,2021-09-25,2022-01-14,24640,12903,11737
502000,Company_185,2022-07-16,2022-08-02,2023-01-26,7661,5128,2533
502001,Company_185,2022-05-07,2022-08-31,2022-09-06,7280,4626,2654
502002,Company_185,2022-01-04,2022-03-14,2022-03-21,24097,587,23510
502003,Company_185,2021-11-03,2022-01-14,2022-06-10,1104,575,529
502004,Company_185,2021-01-06,2021-04-22,2021-09-02,8453,5471,2982
502005,Company_185,2022-01-06,2022-03-15,2022-05-15,9062,7744,1318
502006,Company_186,2021-05-07,2021-05-26,2021-10-12,15365,1636,13729
502007,Company_186,2022-08-08,2022-11-08,2023-04-11,6701,1375,5326
502008,Company_186,2021-10-25,2022-02-21,2022-06-02,9053,8428,625
502009,Company_186,2021-01-07,2021-05-04,2021-09-05,13202,7866,5336
502010,Company_186,2020-01-18,2020-03-24,2020-06-28,18243,12825,5418
502011,Company_186,2023-07-16,2023-10-11,2024-01-13,1919,174,1745
502012,Company_187,2022-04-19,2022-06-18,2022-08-07,18735,2386,16349
502013,Company_187,2023-02-14,2023-03-17,2023-08-03,22631,15525,7106
502014,Company_187,2022-04-23,2022-05-23,2022-06-11,13571,5107,8464
502015,Company_187,2023-02-27,2023-06-11,2023-08-13,12911,4270,8641
502016,Company_187,2022-07-25,2022-09-23,2022-10-02,12548,5345,7203
502017,Company_187,2023-08-07,2023-11-14,2024-03-26,8453,4733,3720
502018,Company_187,2020-07-02,2020-08-31,2021-01-24,11696,11211,485
502019,Company_188,2021-06-10,2021-07-09,2021-08-23,24566,14005,10561
502020,Company_188,2023-03-31,2023-04-27,2023-09-17,22987,18432,4555
502021,Company_188,2020-10-12,2020-12-21,2021-06-19,19160,16225,2935
502022,Company_188,2023-07-20,2023-10-23,2024-02-24,826,41,785
502023,Company_188,2021-11-24,2022-01-27,2022-07-13,16753,15162,1591
502024,Company_188,2020-06-10,2020-07-28,2020-09-09,6105,4194,1911
502025,Company_189,2022-03-21,2022-05-25,2022-10-02,3358,2031,1327
502026,Company_189,2021-07-12,2021-09-19,2021-11-07,18768,2420,16348
502027,Company_189,2023-07-12,2023-10-17,2023-10-20,3911,642,3269
502028,Company_189,2022-01-15,2022-04-14,2022-05-05,6815,6075,740
502029,Company_189,2020-11-10,2021-01-11,2021-07-14,17691,4038,13653
502030,Company_189,2021-07-31,2021-10-29,2022-02-01,5752,768,4984
502031,Company_189,2021-08-27,2021-12-04,2022-01-31,23422,4297,19125
502032,Company_189,2021-09-27,2021-10-10,2022-04-07,5460,5297,163
502033,Company_189,2023-12-07,2024-03-30,2024-07-13,23413,303,23110
502034,Company_189,2022-09-29,2022-11-29,2023-01-13,21588,6939,14649
502035,Company_189,2022-07-15,2022-09-25,2023-02-18,11204,8403,2801
502036,Company_189,2021-12-15,2022-03-19,2022-08-11,6373,2235,4138
502037,Company_189,2020-09-13,2020-10-26,2021-02-02,22572,15368,7204
502038,Company_190,2023-03-29,2023-04-14,2023-08-31,6045,5094,951
502039,Company_190,2021-11-29,2022-01-30,2022-05-06,6351,3380,2971
502040,Company_190,2021-06-17,2021-10-13,2022-03-20,23230,11836,11394
502041,Company_190,2023-08-11,2023-10-11,2023-12-08,8760,758,8002
502042,Company_190,2022-05-20,2022-08-15,2022-11-09,16663,3388,13275
502043,Company_190,2020-11-03,2020-12-25,2021-06-24,22168,18604,3564
502044,Company_190,2022-05-24,2022-07-09,2022-08-05,16668,12370,4298
502045,Company_190,2020-10-01,2020-12-26,2021-01-10,3830,1152,2678
502046,Company_190,2021-09-16,2021-12-06,2022-05-20,24419,1443,22976
